id,text,mes_date,views,mes_title,mes_description
15,"⚡️Вакансия:  Frontend - разработчик
г. Алматы

👾 Что необходимо знать и уметь:
 ⁃ опыт работы от 2х лет;
 ⁃ уверенное знание React JS

🚀 Что предстоит делать:

 ⁃ Работа над проектом Voice Recognition для рынка США

📍 dsacademy.kz

💵 Вилка: 300 000 - 500 000 тг

👉🏻 @mirkoyoshito высылать CV и узнавать подробности",2020-10-09 05:34:34+00:00,790.0,None,None
14,"⚡️Вакансия: Data Scientist в направлении:

⁃ Маркетинг. Рекомендательные системы.
⁃ Hard Collection
⁃ Кредитные риски. Антифрод.
⁃ Речевая аналитика. NLU/NLP.
⁃ Автокредитование. Маркетинг.

👾 Что необходимо знать и уметь:

⁃ Опыт работы с анализом данных (Big Data) от 1 года;
⁃ Знание основ Machine Learning; 
⁃ SQL; 
⁃ Excel;
⁃ Знание статистики и математики;
⁃ Python/ R/ SAS.

🚀 Что предстоит делать:

⁃ Сбор и анализ данных;
⁃ Прогнозирование;
⁃ Отчетность;
⁃ Построение аналитических и предиктивных моделей;

📍 Банк

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-10-05 15:08:25+00:00,873.0,None,None
13,"⚡️Вакансия: Data Scientist (Middle)
Направление «Hard collection» - оптимизация сбора платежей после просрочки 90 дней.

👾 Что необходимо знать и уметь:
 ⁃ Уверенный пользователь Excel;;
 ⁃ Хорошее знание статистики и математики;
 ⁃ Знание программы SAS будет плюсом.

🚀 Что предстоит делать:
 ⁃ Прогнозирование;
 ⁃ Выставление планов;
 ⁃ Разработка аналитических/предиктивных моделей.
📍 Банк

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-09-23 06:44:54+00:00,816.0,None,None
12,"⚡️Вакансия: Data Scientist (Junior)
Направление «Авто Маркетинг» 

👾 Что необходимо знать и уметь:
 ⁃ Уверенный пользователь Excel;
 ⁃ Опыт в написании SQL запросов;
 ⁃ Хорошее знание статистики;
 ⁃ Знание программы SAS будет плюсом.

🚀 Что предстоит делать:
 ⁃ Отчетность - ведение, улучшение, прогнозирование ключевых показателей бизнеса автокредитования;
 ⁃ Содействие в запуске и оценке результатов маркетинговых кампаний;
 ⁃ Содействие в разработке и применении аналитических/предиктивных моделей.
📍 Банк

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-09-21 08:03:40+00:00,799.0,None,None
11,"⚡️Вакансия:  BI разработчик/аналитик – Алматы и Нур-Султан (Middle)

👾 Что необходимо знать и уметь:

 ⁃ Умение анализировать бизнес-процессы, информационные системы и отчетность компаний.
 ⁃ Иметь четкое понимание и представление о работе потока данных от систем источников до визуализации.
 ⁃ Умение работать с бизнесом для сбора, анализа и документирования данных и системных требований для решений по управленческой отчетности.
 ⁃ Умение настраивать и администрировать данные BI отчетности.
 ⁃ Умение разрабатывать MVP и пилотные проекты из табличных источников в BI.
 ⁃ Знание BI инструментов: Power BI, Cognos Analytics, QlikSense, Pentaho BI, IBM Planning, Oracle Hyperion.
 ⁃ Умение проводить пред-проектные анализы компаний, целью поиска, изучения и определения возможностей использования оптимизации работ с данными.
 ⁃ Понимать принципы создания хранилищ данных (DWH) и витрин.
 ⁃ Понимать принципы работы ETL процессов.


🚀 Что предстоит делать:

 ⁃ Анализировать бизнес-процессы, информационные системы и существующую отчетность компаний.
 ⁃ Настройка администрирования данных по BI отчетности.
 ⁃ Разработка MVP и пилотных проектов из табличных источников в BI.

📍 IT компания 

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-09-21 05:29:21+00:00,667.0,None,None
10,"⚡️Вакансия: ETL Developer – Алматы и Нур-Султан (Middle)

👾 Что необходимо знать и уметь:
 ⁃ Умение писать #SQL скрипты любой сложности;
 ⁃ Умение анализировать и оптимизировать ""чужой"" код;
 ⁃ Знание реляционных: СУБД Oracle, PostgreSQL, Maria DB (MySQL), MS SQL, DB2, SAP HANA и т.д.;
 ⁃ Знание ETL инструментов: Informatica, IBM Data Stage, SAP Data Services, Pentaho, Talend и т.д.;
 ⁃ Умение организовать процесс загрузки, обработки и доставки обработанных данных конечным потребителям.

🚀 Что предстоит делать:
 ⁃ Анализировать процессы, информационные системы и существующую отчетность компаний, с целью поиска, изучения и определения возможности использования данных;
 ⁃ Заниматься разработкой, упорядочиванием и структурированием потоков данных;
 ⁃ Работать в компании, где тебя слышат и ценят твой вклад;
 ⁃ Влиять на технические решения и планомерно повышать качество сбора, хранения и поставки данных;
 ⁃ Разрабатывать востребованные продукты и получать четкие фидбэки от пользователей;
 ⁃ Решать амбициозные задачи;
 ⁃ Получить профессиональный рост (у нас есть сильная команда, которая готова делиться знаниями и в которой можно быстро расти).

📍 IT компания 

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-09-11 07:06:21+00:00,679.0,None,None
9,"⚡️Вакансия: Data Scientist (Junior/Middle)
Направление «Речевая аналитика»

👾 Что необходимо знать и уметь:
 ⁃ Python;
 ⁃ SQL;
 ⁃ Опыт работы с Big Data;
 ⁃ Статистика.

🚀 Что предстоит делать:
 ⁃ Поддержание высокого уровня точности NLU модуля голосового ассистента.
 ⁃ Запуск новых скриптов консультаций со стороны NLU.
 ⁃ Анализ разговоров виртуального консультанта (поиск новых тематик, анализ изменения эффективности и т.д.), создание оперативных отчетов.

📍 Банк

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-08-26 04:45:26+00:00,815.0,None,None
8,"⚡️Вакансия: Data Scientist (Middle)
Направление «Антифрод» - выявление различного рода мошенничеств, на базе алгоритмов машинного обучения.

👾 Что необходимо знать и уметь:
 ⁃ Python;
 ⁃ SQL;
 ⁃ ML (практический опыт);
 ⁃ Опыт работы с Big Data;
 ⁃ Статистика.

🚀 Что предстоит делать:
 ⁃ Предобработка, чистка, анализ данных;
 ⁃ Сегментация;
 ⁃ Построение предиктивных моделей;
 ⁃ Оптимизация процессов.

📍 Банк

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-08-25 06:19:13+00:00,780.0,None,None
7,"⚡️Вакансия: FICO Developer (Senior/Middle)

👾 Что необходимо знать и уметь:
 ⁃ Высшее техническое образование;
 ⁃ Знание Java, JavaScript, HTML, CSS;
 ⁃ Работа с web сервисами REST, SOAP;
 ⁃ Опыт работы с базами данных;
 ⁃ Опыт работы с BPM (приветствуется).

🚀 Что предстоит делать:
 ⁃ Автоматизация внутренних процессов Банка на базе BPM системы;
 ⁃ Разработка и внедрение программного обеспечения.

📍 IT компания 

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-08-25 06:18:53+00:00,684.0,None,None
6,"⚡️Вакансия: Golang либо Scala разработчик (middle/senior)

👾 Что необходимо знать и уметь:

 ⁃ Понимания принципа функционального программирования;
 ⁃ От 2 лет опыта в GoLang (Fiber, Gorm, Gorilla, Fast Http, net/http);
 ⁃ Умение работать с автоматической генерацией swagger коллекции;
 ⁃ Опыт работы с реляционными базами данных Oracle, PostgreSQL;
 ⁃ Умение разработки хранимых процедур, тригеров, хорошее понимание оптимизации базы данных (Партиционирование, индексирование и т.д);
 ⁃ Опыт работы с NoSQL базами данных Elasticsearch, MongoDB, Cassandra, Redis;
 ⁃ Опыт работы с Kafka, RabitMQ. Опыт написания Producer и Consumer;
 ⁃ Опыт работы с ELK(Grafana) стеком;
 ⁃ Умение проводить стрес и нагрузочное тестирование;
 ⁃ Опыт работы по методологии Agile (Scrum / Kanban);
 ⁃ Опыт работы и понимание принципов контейнеризации / виртуализации (k8s, docker, docker-compose);
 ⁃ Знание и опыт построения микро-сервисной архитектуры.

🚀 Что предстоит делать:

 ⁃ Разработка и развитие новых и существующих проектов;
 ⁃ Оптимизация производительности приложения;
 ⁃ Взаимодействие с внешними API;
 ⁃ Тестирование и документирование кода;
 ⁃ Командная работа над задачами в офисе Алматы

📍 IT компания 

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-08-25 06:18:29+00:00,605.0,None,None
5,"⚡️Вакансия: Java Developer (middle/senior)


👾 Что необходимо знать и уметь:
 ⁃ Понимание шаблонов проектирования и принципа SOLID;
 ⁃ От 3 лет опыта в Java (Spring Boot, Spring security, Spring MVC, Spring Data), Hibernate;
 ⁃ Понимание принципов и опыт работы с базами данных;
 ⁃ Модульное и интеграционное тестирование;
 ⁃ Опыт работы по методологии Agile (Scrum / Kanban);
 ⁃ Знания и опыт использования Maven / Gradle;
 ⁃ Опыт работы и понимание принципов контейнеризации (docker, docker-compose, k8s);
 ⁃ Знание и опыт построения микро-сервисной архитектуры;
 ⁃ Четкое представление о жизненном цикле разработки и обслуживания программного обеспечения и жизненного цикла тестирования программного обеспечения;
 ⁃ Будет плюсом опыт работы с Rabbit/Kafka, NoSQL DB, JUnit, Mockito, в TDD.

🚀 Что предстоит делать:
 ⁃ Разработка и развитие новых и существующих проектов;
 ⁃ Оптимизация производительности приложения;
 ⁃ Взаимодействие с внешними API;
 ⁃ Тестирование и документирование кода;
 ⁃ Командная работа над задачами.

📍 IT компания 

👉🏻 @ITrecruiterkz высылать CV и узнавать подробности",2020-08-25 06:17:50+00:00,541.0,None,None
1,,2020-08-25 05:53:04+00:00,,None,None
